Atlas_Number,FORMNUM,MUSNAME,MAILADDRES,CITY,ZIP,STRADDRSS,StreetCity,StreetZip,COUNTY,CountyId,PHONE,EMAIL,WEBSITE,HOUR_OPEN,ADMISSION,YEAREST,TXHSLNDMRK,NRHP,SUBJMARK,LOCALDESIG,HistoricDesignation,LastUpdate,Display
4200000902,902,1940 Air Terminal Museum,8325 Travelair Street,Houston,77061,8325 Travelair Street Houston 77061,Houston,77061,Harris,101,713 454-1940,info@1940airterminal.org,www.1940airterminal.org,"Wednesday through Sunday, 10:00 a.m. to 5:00 p.m. Adults: $5, children: $2.","Adults: $5, children: $2.",2004,False,False,False,True,Local Designation,09/15/2021 00:00:00,True
4200000903,903,National Border Patrol Museum,4315 Woodrow Bean Transmountain Road,El Paso,79924,4315 Woodrow Bean Transmountain Road El Paso 79924,El Paso,79924,El Paso,70,915 759-6060,david@borderpatrolmuseum.com,www.borderpatrolmuseum.com,"Tuesday through Saturday, 9:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,10/03/2021 00:00:00,True
4200000904,904,The Falls on the Colorado Museum,P.O. Box 1333,Marble Falls,78654,2001 Broadway Street Marble Falls 78654,Marble Falls,78654,Burnet,27,830 798-2157,fallsmuseum@gmail.com,www.fallsmuseum.org,"Monday through Saturday, 10:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,10/02/2023 00:00:00,True
4200000905,905,Baird Texas T & P Depot Museum,P.O. Box 1115,Baird,79504,100 Market St Baird 79504,Baird,79504,Callahan,30,325 854-2003,leslie.cityofbaird@gmail.com,,Monday through Saturday 10:00 a.m. to 2:00 p.m.,"Free admission, donations accepted.",,False,False,False,False,,09/30/2021 00:00:00,True
4200000910,910,Historic Fielder House,1616 W. Abram St.,Arlington,76013,1616 W. Abram St. Arlington 76013,Arlington,76013,Tarrant,220,817 460-4001,fielderh@swbell.net,,"Tuesday through Saturday, 11:00 a.m. to 3:00 p.m.",Adults: $5.,1980,False,False,False,False,,10/02/2023 00:00:00,True
4200000914,914,Highland Lakes Squadron CAF Museum,PO Box 866,Burnet,78711,2402 S Water Street Burnet 78611,Burnet,78611,Burnet,27,512 756-2226,caf@tstar.net,www.highlandlakessquadron.com,"Wednesday and Sunday, 1:00 to 4:00 p.m. Saturday, 10:00 a.m. to 4:00 p.m."," Adults: $5, seniors, military, students: $3; children: $1; ages 5 and under: free.",,False,False,False,False,,09/15/2021 00:00:00,True
4200000915,915,Salt Palace Museum & Visitor Center,100 West Garland Street,Grand Saline,75140,100 West Garland Street Grand Saline 75140,Grand Saline,75140,Van Zandt,234,903 962-5631,saltpalacemuseum@yahoo.com,www.grandsalinesaltpalace.com,"Monday through Saturday, 9:00 a.m. to 4:00 p.m.",Free,1995,False,False,False,False,,08/12/2021 00:00:00,True
4200000935,935,Czech Heritage Museum and Genealogy Center,119 West French Ave.,Temple,76501,119 West French Ave. Temple 76501,Temple,76501,Bell,14,254 899-2935,czechheritagemuseum@gmail.com,www.czechheritagemuseum.org,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $4, seniors: $4, children: $2.",,False,False,False,False,,08/14/2021 00:00:00,True
4200000936,936,Clay County 1890 Jail Museum and Heritage Center,P.O. Box 483,Henrietta,76365,116 N. Graham Street Henrietta 76365,Henrietta,76365,Clay,39,940 733-5896,1890jailmuseum@gmail.com,www.claycountyjailmuseum.com,"March through December, Thursday and Friday, 10:00 a.m. to 2:00 p.m. Saturday, 1:00 to 4:00 p.m.",Free,,True,False,False,False,Recorded Texas Historic Landmark,07/06/2022 00:00:00,True
4200000937,937,Atlanta Historical Museum,P.O. Box 908,Atlanta,75551,101 North East Street Atlanta 75551,Atlanta,75551,Cass,34,903 796-1892,dporter@atlantatexas.org,www.atlantatexas.org/city/atlanta-historical-museum.html,"Monday through Friday, 1:00 to 4:00 p.m.",Free,,False,False,False,False,,08/08/2021 00:00:00,True
4200000939,939,Baylor County Historical Museum,PO Box 544,Seymour,76380,116 North Washington Street Seymour 76380,Seymour,76380,Baylor,12,940 889-6780,baylorcomuseum@srcaccess.net,www.facebook.com/baylorcountymuseum,"Tuesday through Friday, 1:00 to 5:00 p.m.",Free,1975,False,False,False,False,,11/28/2022 00:00:00,True
4200000941,941,Muleshoe Heritage Center,2000 Ash Avenue,Muleshoe,79347,2000 Ash Avenue Muleshoe 79347,Muleshoe,79347,Bailey,9,806 272-5873,,www.city-of-muleshoe.com/MuleshoeHeritageCenter,"Monday through Friday, 1:00 to 5:00 p.m.",Free,,False,False,False,False,,09/28/2023 00:00:00,True
4200000944,944,City-County Heritage Museum,P.O. Box 136,Paducah,79248,724 9th Street Paducah 79248,Paducah,79248,Cottle,51,806 492-2143,risbell@cebridge.net,,"Monday, Tuesday, Thursday, Fiday, 9:00 to 11:00 a.m. and 1:00 to 5:00 p.m.",Free,,False,False,False,False,,10/18/2021 00:00:00,True
4200000947,947,Dal Paso Museum,P.O. Box 1445,Lamesa,79331,310 South 1st Street Lamesa 79331,Lamesa,79331,Dawson,58,806 872-2181,office@lamesachamber.org,facebook.com/The-Dal-Paso-Museum-115450291864493/,"Monday, Thursday, Saturday, 2:00 to 5:00 p.m. Visit the Chamber of Commerce next door to gain entry.",Free,,False,False,False,False,,09/16/2021 00:00:00,True
4200000952,952,Julian Bivins Museum,Box 4,Boys Ranch,79010,Rt. 233 Boys Ranch 79010,Boys Ranch,79010,Oldham,180,806 533-1202,"
marketing@calfarley.org",www.calfarley.org,"Monday through Friday, 8:00 a.m. to 5:00 p.m.",Free,,True,False,False,False,Recorded Texas Historic Landmark,09/28/2023 00:00:00,True
4200000959,959,Oldham County Farm and Ranch Heritage Museum,PO Box 491,Vega,79092,1100 Main Street Vega 79092,Vega,79092,Oldham,180,806 267-2398,info@oldhamcofc.org,www.oldhamcofc.org,"Daily, during daylight hours.",Free,,False,False,False,False,,08/26/2021 00:00:00,True
4200000967,967,Salado Museum and College Park,P.O. Box 36,Salado,76571,423 S Main Street Salado 76571,Salado,76571,Bell,14,254 947-5232,office@saladomuseum.org,www.saladomuseum.org,"Monday through Friday, 10:00 a.m. to 4:00 p.m.",Free,1959,False,False,False,False,,09/01/2021 00:00:00,True
4200000972,972,Confederate Reunion Grounds State Historic Site,1738 FM 2705,Mexia,76667,1738 FM 2705 Mexia 76667,Mexia,76667,Limestone,147,254 472-0959,crg@thc.texas.gov,www.visitconfederatereuniongrounds.com,"Grounds open daily, 8:00 a.m. to 5:00 p.m. Visitors Center open Tuesday through Saturday, 8:00 a.m. to noon and 1:00 to 5:00 p.m.","Adults: $4, seniors and students: $3, ages 5 and under: free.",1983,False,False,False,False,,08/10/2021 00:00:00,True
4200000973,973,Landmark Inn State Historic Site,402 East Florence Street,Castroville,78009,402 East Florence Street Castroville 78009,Castroville,78009,Medina,163,830 931-2133,LandmarkInnStaff@thc.texas.gov,www.visitlandmarkinn.com,"Grounds open during daylight hours. Guided building tours: Wednesday through Saturday, 10:00 a.m. to 4:00 p.m. Sunday, noon to 4:00 p.m.","$4: adults, $3: seniors, ages 6-18, free: ages 5 and under.",1981,False,False,False,False,,08/13/2021 00:00:00,True
4200000975,975,San Felipe de Austin State Historic Site,P.O. Box 17,San Felipe,77473,220 2nd Street San Felipe 77473,San Felipe,77473,Austin,8,979 885-2181,bryan.mcauley@thc.texas.gov,www.visitsanfelipedeaustin.com,"Wednesday through Sunday, 9:00 a.m. to 5:00 p.m.","Adults: $10, seniors and veterans: $8, children: $5, ages 4 and under: free.",,False,False,False,False,,08/31/2021 00:00:00,True
4200000976,976,Blanco Pioneer Museum,418 Pecan St.,Blanco,78606,418 Pecan St. Blanco 78606,Blanco,78606,Blanco,16,830 554-0831,,facebook.com/blancopioneer/,"Sunday, Monday, Wednesday, and Friday, 11:00 a.m. to 3:00 p.m.","Adults: $2, ages 4-15: $1, under 4: free.",,False,False,False,False,,01/01/2019 00:00:00,True
4200000977,977,Tales 'N' Trails Museum,1522 E. Hwy 82,Nocona,76255,1522 E. Hwy 82 Nocona 76255,Nocona,76255,Montague,169,940 825-5330,contact@talesntrails.org,www.talesntrails.org,"Monday through Friday, 10:00 a.m. to 5:00 p.m. Saturday, 10:00 a.m. to 4:00 p.m.",Free,2010,False,False,False,False,,11/28/2022 00:00:00,True
4200000978,978,Silent Wings Museum,6202 N I-27,Lubbock,79403,6202 N I-27 Lubbock 79403,Lubbock,79403,Lubbock,152,806 775-3049,museums@mylubbock.us,www.silentwingsmuseum.com,"Tuesday through Saturday, 10;00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m.","General Admission: $10, Seniors: $8, Children and Students: $5, Active Duty Military and ages 6 and under: Free.",,False,False,False,False,,09/15/2021 00:00:00,True
4200000980,980,Sand Crawl Museum,701 Main Street,Olton,79064,701 Main Street Olton 79064,Olton,79064,Lamb,141,806 285-7772,oltonlibrary@gmail.com,https://www.facebook.com/Oltonarealibrary/,"Monday, Wednesday, Thursday, Friday, 9:00 a.m. to noon and 1:00 to 5:30 p.m. Tuesday, 1:00 to 8:00 p.m.",Free,,False,False,False,False,,08/01/2021 00:00:00,True
4200000982,982,Bedias Museum and Library,P.O. Box 576,Bedias,77831,3348 Main Street Bedias 77831,Bedias,77831,Grimes,93,936 395-2658,bediaslibrary@hotmail.com,www.bediaslibrary.wordpress.com,"Tuesday, Thursday, and Saturday, noon to 4:00 p.m.",Free,,False,False,False,False,,09/13/2021 00:00:00,True
4200000984,984,Fort Worth Stockyards Museum,131 East Exchange Street #113,Fort Worth,76164,131 East Exchange Street #113 Fort Worth 76164,Fort Worth,76164,Tarrant,220,817 625.5082,nfwhs@sbcglobal.net,www.stockyardsmuseum.org,"Monday thgourh Saturday, 10:00 a.m. to 5:00 p.m. Sunday, from Memorial Day to Labor Day, noon to 5:00 p.m.","Adults: $2, ages 12 and under: free.",1989,False,False,False,False,,08/12/2021 00:00:00,True
4200000985,985,Dublin Rodeo Heritage Museum,PO Box 321,Dublin,76446,118 W. Blackjack Street Dublin 76446,Dublin,76446,Erath,72,254 445-0200,rodeoheritagemuseum@centurylink.net,www.rodeoheritagemuseum.org,"Tuesday through Saturday, 1:00 to 5:00 p.m.",Free,,False,False,False,False,,09/01/2021 00:00:00,True
4200000986,986,E.A. Arnim Archives and Museum,P.O. Box 401,Flatonia,78941,101 E. North Main Flatonia 78941,Flatonia,78941,Fayette,75,361 865-3455,arnimmuseum@att.net,www.arnimmuseum.org,"Thursday and Friday, 1:00 to 4:00 p.m. Saturday, 10:00 a.m. to noon and 1:00 to 3:00 p.m.",Free,1988,False,False,False,False,,09/02/2021 00:00:00,True
4200000987,987,Mission Historical Museum,900 Doherty Avenue,Mission,78572,900 Doherty Avenue Mission 78572,Mission,78572,Hidalgo,108,956 580-8646,archives@missionmuseum.org,www.missionmuseum.org,"Wednesday through Friday, 1:00 to 4:00 p.m. Second Saturday, 10:00 a.m. to 1:00 p.m.",Free,2000,False,False,False,False,,08/13/2021 00:00:00,True
4200000988,988,Northside Independent School District School Museum,6632 Bandera Road,San Antonio,78238,6632 Bandera Road San Antonio 78238,San Antonio,78238,Bexar,15,210 397-8580,maxine.bratton@nisd.net,www.nisd.net/community/museum,"Monday through Friday, 8:00 a.m. to 4:30 p.m.",Free,2005,False,False,False,False,,09/15/2021 00:00:00,True
4200000990,990,"1895 Room, Tarrant County Courthouse","100 E. Weatherford Street, Ste. 404",Fort Worth,76196,"100 E. Weatherford Street, Ste. 404 Fort Worth 76196",Fort Worth,76196,Tarrant,220,817 884-3272,dayoungblood@tarrantcounty.com,www.tarrantcounty.com/en/tarrant-county-historical-commission/programs/1895-room.html,"Monday through Friday, 8:00 a.m. to 5:00 p.m.",Free,1999,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",09/30/2021 00:00:00,True
4200000992,992,Zedler Mill Museum and Park,PO Box 143,Luling,78648,1170 South Laurel Avenue Luling 78648,Luling,78648,Caldwell,28,830 875-5515,Zedler@CityofLuling.net,www.cityofluling.net,"Daily, 8:00 a.m. to 3:00 p.m.",Free,2010,False,False,True,False,Subject Marker,08/31/2021 00:00:00,True
4200000994,994,Texas Czech Heritage and Cultural Center,P.O. Box 6,La Grange,78945,250 W. Fair Grounds Road La Grange 78945,La Grange,78945,Fayette,75,888 785-4500,info@czechtexas.org,www.czechtexas.org,"Tuesday through Friday, 10:00 a.m. to 4:00 p.m. Saturday, 10:00 a.m. to 3:00 p.m.",Free,2009,False,False,False,False,,09/15/2021 00:00:00,True
4200001000,1000,Freeport Historical Museum,311 East Park Street,Freeport,77541,311 East Park Street Freeport 77541,Freeport,77541,Brazoria,20,979 233-0066,historicalmuseum@freeport.tx.us,www.facebook.com/freeportmuseum,"Monday through Friday, 9:00 a.m. to 5:00 p.m. Saturday, 10:00 a.m. to 4:00 p.m.","Adults = $5; Children, Military, Seniors = $3",2009,False,False,False,False,,08/13/2021 00:00:00,True
4200001002,1002,Bridge City Historical Museum,150 West Round Bunch Road,Bridge City,77611,150 West Round Bunch Road Bridge City 77611,Bridge City,77611,Orange,181,409 735-5671,director@bridgecitycoc.com,www.bridgecitycoc.com/museum,"Monday through Thursday, 8:00 a.m. to 3:00 p.m. Friday, 8:00 a.m. to 12:00 p.m.",Free,,False,False,False,False,,09/20/2021 00:00:00,True
4200001006,1006,Goodman-LeGrand House and Museum,624 North Broadway,Tyler,75702,624 North Broadway Tyler 75702,Tyler,75702,Smith,212,903 531-1286,gmuseum@tylertexas.com,http://parksandrec.cityoftyler.org/ConventionTourismFacilities/GoodmanMuseum.aspx,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.",$2.00,,False,True,False,False,National Register of Historic Places,08/14/2021 00:00:00,True
4200001008,1008,Merkel Area Historical Museum,1501 North 7th St.,Merkel,79536,1501 North 7th St. Merkel 79536,Merkel,79536,Taylor,221,325 928-9912,Arrowheadx@aol.com,facebook.com/MerkelMuseum,"Thursday through Saturday, 10;00 a.m. to 4:00 p.m.",Free,2005,False,False,False,False,,11/08/2022 00:00:00,True
4200001009,1009,Patricia Huffman Smith NASA Museum - Remembering Columbia,375 Sabine Street,Hemphill,75948,375 Sabine Street Unit B Hemphill 75948,Hemphill,75948,Sabine,202,409 787-4827,columbiamuseum@yahoo.com,www.nasacolumbiamuseum.com,"Tuesday through Saturday, 10:00 am. To 5:00 p.m.","Adults: $5, students: $3.",2011,False,False,False,False,,08/31/2021 00:00:00,True
4200001010,1010,Mansfield Historical Museum and Heritage Center,102 North Main St.,Mansfield,76063,102 North Main St. Mansfield 76063,Mansfield,76063,Tarrant,220,817 473-4250,museum@mansfieldtexas.gov,www.mansfieldtexas.gov/1339/Mansfield-Historical-Museum-and-Heritage,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.",Free,,False,False,False,False,,08/08/2021 00:00:00,True
4200001015,1015,Texas Quilt Museum,140 West Colorado Street,La Grange,78945,140 West Colorado Street La Grange 78945,La Grange,78945,Fayette,75,979 968-3104,projects@texasquiltmuseum.org,www.texasquiltmuseum.org,"Thursday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $10, seniors and students: $8.",2011,False,False,False,False,,08/14/2021 00:00:00,True
4200001016,1016,Military Museum of Fort Worth,P.O. Box 470944,Fort Worth,76147,1726 Green Oaks Rd. Fort Worth 76116,Fort Worth,76116,Tarrant,220,817 945-2680,info@militarymuseumfortworth.org,www.militarymuseumfortworth.org,"Thursday through Saturday, 11:00 a.m. to 5:00 p.m. Sunday, noon to 5:00 p.m.","Adults: $10, seniors and students: $5, military and ages 10 and under: free.",2009,False,False,False,False,,08/20/2024 00:00:00,True
4200001018,1018,Texas Cowboy Hall of Fame,2515 Rodeo Plaza,Fort Worth,76164,2515 Rodeo Plaza Fort Worth 76164,Fort Worth,76164,Tarrant,220,817 626-7131,info@texascowboyhalloffame.org,www.texascowboyhalloffame.org,"Monday through Thursday, 10:00 a.m. to 5:00 p.m. Friday and Saturday, 10:00 a.m. to 7:00 p.m. Sunday, 11:00 a.m. to 5:00 p.m.","Adults: $6, seniors and students: $5, ages 5-12: $3.",2001,False,False,False,False,,08/13/2021 00:00:00,True
4200001019,1019,Old Kemah School Museum and Old Railroad Station Museum,604 Bradford Avenue,Kemah,77565,604 Bradford Avenue Kemah 77565,Kemah,77565,Galveston,84,281 334-3181,CitySecretary@KemahTx.Gov,www.kemah.net/vc.html,Open daily.,Free,,False,False,False,False,,08/01/2021 00:00:00,True
4200001020,1020,Coryell Museum and Historical Center,PO Box 24,Gatesville,76528,718 Main Street Gatesville 76528,Gatesville,76528,Coryell,50,254 865-5007,coryellmuseumhc@yahoo.com,facebook.com/profile.php?id=100083284999283,"Wednesday through Saturday, 10:00 a.m. to 4:00 p.m.",Free,1980,False,False,False,False,,08/08/2023 00:00:00,True
4200001021,1021,Camp Hearne Exhibit and Visitor Center,PO Box 346,Hearne,77859,12424 Camp Hearne Road Hearne 77859,Hearne,77859,Robertson,198,979 314-7012,mail@camphearne.com,www.camphearne.com,"Wednesday through Saturday, 11:00 a.m. to 4:00 p.m.",Free,2010,False,False,False,False,,08/31/2021 00:00:00,True
4200001023,1023,Lake Worth Museum,P.O Box 137222,Lake Worth,76135,7001 Charbonneau Rd. Lake Worth 76135,Lake Worth,76135,Tarrant,220,817 237-9756,leemckay@sbcglobal.net,www.lwahstx.org/lake-worth-museum,"Thursday through Saturday, 10:00 a.m. to 2:00 p.m.",Free,2011,False,False,False,False,,11/07/2022 00:00:00,True
4200001035,1035,Texas Toy Museum,1108 E Cesar Chavez St,Austin,78702,1108 E Cesar Chavez St Austin 78702,Austin,78702,Travis,227,512 220-9582,info@texastoymuseum.org,facebook.com/austintoymuseum,"Monday through Saturday, 11:00 a.m. to 7:00 p.m. Sunday, noon to 7:00 p.m.","Adults: $9, military and seniors: $8, children: $6. Children under 4 are free with adult admission.",2016,False,False,False,False,,11/08/2022 00:00:00,True
4200001039,1039,Adrian Lion's Club Farm and Ranch Museum,P.O. Box 235,Adrian,79001,I-40 and Old Route 66 Adrian 79001,Adrian,79001,Oldham,180,806 267-2828,info@oldhamcofc.org,www.oldhamcofc.org,"Sunrise to sunset, daily.",Free,,False,False,False,False,,10/24/2024 00:00:00,True
4200001041,1041,Dot's Mini Museum,P.O. Box 375,Vega,79092,105 North 12th Street Vega 79092,Vega,79092,Oldham,180,806 267-2828,info@oldhamcofc.org,www.oldhamcofc.org,Only available to be viewed from the outside.,Free,,False,False,False,False,,08/26/2021 00:00:00,True
4200001044,1044,Charles and Mary Ann Goodnight Ranch State Historic Site,4989 County Rd. 25,Goodnight,79226,4989 County Rd. 25 Goodnight 79226,Goodnight,79226,Armstrong,6,806 944-5591,goodnight-ranch@thc.texas.gov,www.thc.texas.gov/historic-sites/charles-and-mary-ann-goodnight-ranch-state-historic-site,"March through October: Tuesday through Saturday, 10:00 a.m. to 5:00 p.m. November through February: Thursday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $10, children (12 and under): $5",,False,False,False,False,,09/01/2021 00:00:00,True
4200001048,1048,Milburn-Price Culture Museum,PO Box 377,Vega,79092,1005 Coke Street Vega 79092,Vega,79092,Oldham,180,806 676-7169,gconn1869@gmail.com,www.facebook.com/Milburn-Price-Culture-Museum-1448761355376339/,"Tuesday through Friday, 9:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,11/29/2022 00:00:00,True
4200001049,1049,Texas Air and Space Museum,PO Box 31535,Amarillo,79120,10001 American Dr Amarillo 79111,Amarillo,79111,Potter,188,806 335-9159,info@texasairandspacemuseum.org,www.texasairandspacemuseum.org,"Monday through Saturday, 10:00 a.m. to 4:00 p.m.",Free,,False,False,False,False,,08/08/2021 00:00:00,True
4200001056,1056,Buddy Holly Center,1801 Crickets Avenue,Lubbock,79401,1801 Crickets Avenue Lubbock 79401,Lubbock,79401,Lubbock,152,806 755-3560,jbober@mylubbock.us,www.buddyhollycenter.org,"Tuesday through Saturday, 10:00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m.","Adults: $10, seniors: $8, students and children: $5, military and ages 6 and under: free.",1997,False,True,False,False,National Register of Historic Places,08/31/2021 00:00:00,True
